예보일시,시도명,시군구명,실효습도,풍속,등급
2019-12-05 11:00,강원도,양양군,35.3,7.0,주의보
2019-12-05 13:00,강원도,고성군,35.1,8.0,주의보
2019-12-05 13:00,강원도,양양군,27.4,9.7,주의보
2019-12-05 13:00,강원도,양양군,27.4,10.2,주의보
2019-12-05 15:00,강원도,양구,33.3,7.5,주의보
2019-12-05 15:00,강원도,양구,33.3,7.6,주의보
2019-12-05 15:00,강원도,양구,33.3,7.7,주의보
2019-12-05 15:00,강원도,인제군,33.3,7.7,주의보
2019-12-05 15:00,강원도,인제군,33.3,7.5,주의보
2019-12-05 15:00,강원도,인제군,33.3,7.9,주의보
2019-12-05 15:00,강원도,인제군,33.3,7.5,주의보
2019-12-05 15:00,강원도,인제군,33.3,7.0,주의보
2019-12-05 15:00,강원도,인제군,33.3,7.4,주의보
2019-12-05 15:00,강원도,인제군,33.3,7.7,주의보
2019-12-05 15:00,강원도,인제군,33.3,7.9,주의보
2019-12-05 15:00,강원도,고성군,34.7,7.9,주의보
2019-12-05 15:00,강원도,양양군,26.9,10.4,주의보
2019-12-05 15:00,강원도,양양군,26.9,9.9,주의보
2019-12-05 16:00,강원도,고성군,34.6,8.0,주의보
2019-12-05 16:00,강원도,양양군,26.8,10.5,주의보
2019-12-05 16:00,강원도,양양군,26.8,9.9,주의보
2019-12-05 17:00,강원도,고성군,34.6,7.8,주의보
2019-12-06 11:00,강원도,양양군,30.9,7.4,주의보
2019-12-06 11:00,강원도,양양군,30.9,7.3,주의보
2019-12-06 12:00,강원도,양양군,30.7,8.5,주의보
2019-12-06 12:00,강원도,양양군,30.7,7.8,주의보
2019-12-06 13:00,강원도,삼척시,41.2,7.5,주의보
2019-12-06 13:00,강원도,삼척시,41.2,7.6,주의보
2019-12-06 13:00,강원도,삼척시,41.2,7.3,주의보
2019-12-06 13:00,강원도,영월군,41.2,7.3,주의보
2019-12-06 13:00,강원도,영월군,41.2,7.1,주의보
2019-12-06 13:00,강원도,영월군,41.2,7.5,주의보
2019-12-06 13:00,강원도,정선군,41.2,7.0,주의보
2019-12-06 13:00,강원도,정선군,41.2,7.1,주의보
2019-12-06 13:00,경상북도,봉화군,41.2,7.3,주의보
2019-12-06 14:00,강원도,양양군,30.2,8.3,주의보
2019-12-06 14:00,강원도,양양군,30.2,7.7,주의보
2019-12-06 14:00,강원도,양양군,30.2,7.5,주의보
2019-12-06 14:00,충청북도,영동군,41.0,7.1,주의보
2019-12-06 14:00,경상북도,김천시,41.1,7.0,주의보
2019-12-06 14:00,경상북도,김천시,41.1,7.1,주의보
2019-12-06 15:00,경상북도,김천시,40.6,7.2,주의보
2019-12-07 2:00,경상북도,경주시,29.6,7.4,주의보
2019-12-07 3:00,경상남도,사천시,29.4,7.7,주의보
2019-12-07 3:00,경상남도,고성군,29.4,7.4,주의보
2019-12-07 3:00,경상남도,고성군,29.4,7.6,주의보
2019-12-07 3:00,경상남도,고성군,29.4,7.8,주의보
2019-12-07 3:00,경상남도,고성군,29.4,7.6,주의보
2019-12-07 12:00,경상북도,경주시,32.8,7.0,주의보
2019-12-07 14:00,전라남도,고흥군,40.2,7.4,주의보
2019-12-08 11:00,강원도,양양군,38.6,7.0,주의보
2019-12-08 12:00,강원도,양양군,38.3,9.1,주의보
2019-12-08 12:00,강원도,양양군,38.3,7.1,주의보
2019-12-08 12:00,강원도,양양군,38.3,8.2,주의보
2019-12-08 12:00,강원도,양양군,38.3,8.4,주의보
2019-12-08 13:00,강원도,양양군,37.8,7.7,주의보
2019-12-08 13:00,강원도,양양군,37.8,7.1,주의보
2019-12-08 13:00,강원도,양양군,37.8,7.0,주의보
2019-12-08 13:00,강원도,양양군,32.8,7.6,주의보
2019-12-08 14:00,강원도,속초시,32.6,7.7,주의보
2019-12-08 14:00,강원도,속초시,32.6,8.1,주의보
2019-12-08 14:00,강원도,양양군,32.6,8.3,주의보
2019-12-14 13:00,경상남도,남해군,41.1,7.0,주의보
2019-12-16 11:00,강원도,양양군,43.1,7.0,주의보
2019-12-27 15:00,경상남도,남해군,40.6,7.0,주의보
2020-01-01 2:00,울산광역시,중구,35.9,7.8,주의보
2020-01-03 11:00,경상북도,울진군,38.8,7.1,주의보
2020-01-03 11:00,경상북도,울진군,38.8,7.0,주의보
2020-01-03 11:00,경상북도,울진군,38.8,7.1,주의보
2020-01-04 9:00,경상북도,경주시,32.2,7.1,주의보
2020-01-12 15:00,경상북도,경주시,38.4,7.7,주의보
2020-01-14 1:00,경상북도,경주시,33.3,7.8,주의보
2020-01-14 3:00,경상북도,경주시,32.9,7.3,주의보
2020-01-16 11:00,강원도,양양군,33.6,7.9,주의보
2020-01-16 11:00,강원도,양양군,33.6,7.6,주의보
2020-01-17 20:00,전라남도,여수시,36.3,7.0,주의보
2020-01-18 9:00,전라남도,여수시,35.4,7.6,주의보
2020-01-18 11:00,전라남도,고흥군,42.5,7.3,주의보
2020-01-18 11:00,전라남도,고흥군,42.4,7.0,주의보
2020-01-18 12:00,전라남도,고흥군,39.1,7.6,주의보
2020-01-18 12:00,전라남도,완도군,42.9,8.6,주의보
2020-01-18 13:00,전라남도,고흥군,38.9,7.2,주의보
2020-01-18 13:00,전라남도,완도군,42.4,8.1,주의보
2020-01-18 15:00,충청북도,영동군,37.4,7.2,주의보
2020-01-18 15:00,경상북도,김천시,37.4,7.1,주의보
2020-01-18 15:00,경상북도,김천시,37.5,7.2,주의보
2020-01-18 15:00,경상북도,김천시,37.5,7.0,주의보
2020-01-18 15:00,경상북도,김천시,37.5,7.2,주의보
2020-01-18 15:00,경상북도,김천시,37.4,7.0,주의보
2020-01-18 17:00,전라남도,여수시,32.6,7.1,주의보
2020-01-18 17:00,전라남도,여수시,32.6,7.0,주의보
2020-01-18 17:00,전라남도,여수시,32.6,7.1,주의보
2020-01-18 17:00,경상남도,남해군,32.6,7.0,주의보
2020-01-18 17:00,경상남도,남해군,28.7,7.0,주의보
2020-01-18 18:00,전라남도,여수시,32.6,7.2,주의보
2020-01-18 18:00,전라남도,여수시,32.6,7.4,주의보
2020-01-18 18:00,전라남도,여수시,32.6,7.0,주의보
2020-01-18 18:00,전라남도,여수시,32.6,7.6,주의보
2020-01-18 18:00,경상남도,남해군,32.6,7.5,주의보
2020-01-18 18:00,경상남도,남해군,32.6,7.2,주의보
2020-01-18 19:00,전라남도,여수시,32.6,7.1,주의보
2020-01-18 19:00,경상남도,남해군,32.6,7.0,주의보
2020-01-18 20:00,전라남도,여수시,32.7,7.6,주의보
2020-01-18 20:00,전라남도,여수시,32.7,8.1,주의보
2020-01-18 20:00,경상남도,남해군,32.7,7.8,주의보
2020-01-18 20:00,경상남도,남해군,32.7,7.9,주의보
2020-01-18 20:00,경상남도,남해군,32.7,7.5,주의보
2020-01-20 15:00,경상북도,청도군,42.6,7.3,주의보
2020-01-22 3:00,강원도,양양군,33.2,7.0,주의보
2020-01-22 3:00,강원도,양양군,33.2,7.3,주의보
2020-01-22 4:00,강원도,양양군,33.1,7.0,주의보
2020-01-22 4:00,강원도,양양군,33.1,7.2,주의보
2020-02-02 14:00,울산광역시,울주군,41.5,7.4,주의보
2020-02-05 11:00,경상남도,남해군,41.7,7.1,주의보
2020-02-05 11:00,경상남도,남해군,41.7,7.5,주의보
2020-02-05 12:00,전라남도,여수시,40.9,7.5,주의보
2020-02-05 12:00,전라남도,여수시,40.9,8.7,주의보
2020-02-05 12:00,전라남도,여수시,40.9,7.7,주의보
2020-02-05 12:00,전라남도,여수시,40.9,7.1,주의보
2020-02-05 12:00,전라남도,여수시,40.9,7.2,주의보
2020-02-05 12:00,전라남도,여수시,40.9,7.0,주의보
2020-02-05 12:00,전라남도,여수시,40.9,8.8,주의보
2020-02-05 12:00,전라남도,여수시,40.9,8.7,주의보
2020-02-05 12:00,경상남도,남해군,40.9,8.7,주의보
2020-02-05 12:00,경상남도,남해군,40.9,8.3,주의보
2020-02-05 12:00,경상남도,남해군,35.8,7.0,주의보
2020-02-05 12:00,경상남도,남해군,40.9,7.1,주의보
2020-02-05 13:00,전라남도,여수시,40.4,8.4,주의보
2020-02-05 13:00,전라남도,여수시,40.4,9.7,주의보
2020-02-05 13:00,전라남도,여수시,40.4,8.7,주의보
2020-02-05 13:00,전라남도,여수시,40.4,8.1,주의보
2020-02-05 13:00,전라남도,여수시,35.3,7.9,주의보
2020-02-05 13:00,전라남도,여수시,35.3,7.9,주의보
2020-02-05 13:00,전라남도,여수시,35.3,7.9,주의보
2020-02-05 13:00,전라남도,여수시,40.4,8.3,주의보
2020-02-05 13:00,전라남도,여수시,40.4,8.1,주의보
2020-02-05 13:00,전라남도,여수시,40.4,9.7,주의보
2020-02-05 13:00,전라남도,여수시,40.4,9.8,주의보
2020-02-05 13:00,경상남도,남해군,40.4,9.2,주의보
2020-02-05 13:00,경상남도,남해군,40.4,9.6,주의보
2020-02-05 13:00,경상남도,남해군,40.4,9.7,주의보
2020-02-05 13:00,경상남도,남해군,40.4,8.1,주의보
2020-02-05 13:00,경상남도,남해군,35.3,8.0,주의보
2020-02-05 14:00,전라남도,여수시,39.9,7.8,주의보
2020-02-05 14:00,전라남도,여수시,39.9,9.1,주의보
2020-02-05 14:00,전라남도,여수시,39.9,8.2,주의보
2020-02-05 14:00,전라남도,여수시,39.9,8.5,주의보
2020-02-05 14:00,전라남도,여수시,34.7,8.2,주의보
2020-02-05 14:00,전라남도,여수시,34.7,8.3,주의보
2020-02-05 14:00,전라남도,여수시,34.7,8.4,주의보
2020-02-05 14:00,전라남도,여수시,39.9,8.6,주의보
2020-02-05 14:00,전라남도,여수시,39.9,8.5,주의보
2020-02-05 14:00,전라남도,여수시,39.9,9.0,주의보
2020-02-05 14:00,전라남도,여수시,39.9,9.1,주의보
2020-02-05 14:00,경상남도,남해군,39.9,8.5,주의보
2020-02-05 14:00,경상남도,남해군,39.9,9.1,주의보
2020-02-05 14:00,경상남도,남해군,39.9,9.0,주의보
2020-02-05 14:00,경상남도,남해군,39.9,8.5,주의보
2020-02-05 14:00,경상남도,남해군,34.7,8.4,주의보
2020-02-05 14:00,경상남도,남해군,34.7,7.1,주의보
2020-02-05 15:00,전라남도,여수시,39.4,7.5,주의보
2020-02-05 15:00,전라남도,여수시,39.4,8.7,주의보
2020-02-05 15:00,전라남도,여수시,39.4,7.9,주의보
2020-02-05 15:00,전라남도,여수시,39.4,7.7,주의보
2020-02-05 15:00,전라남도,여수시,34.3,7.5,주의보
2020-02-05 15:00,전라남도,여수시,34.3,7.6,주의보
2020-02-05 15:00,전라남도,여수시,34.3,7.6,주의보
2020-02-05 15:00,전라남도,여수시,39.4,7.8,주의보
2020-02-05 15:00,전라남도,여수시,39.4,7.7,주의보
2020-02-05 15:00,전라남도,여수시,39.4,8.7,주의보
2020-02-05 15:00,전라남도,여수시,39.4,8.8,주의보
2020-02-05 15:00,경상남도,남해군,39.4,8.7,주의보
2020-02-05 15:00,경상남도,남해군,39.4,8.2,주의보
2020-02-05 15:00,경상남도,남해군,34.3,7.6,주의보
2020-02-05 15:00,경상남도,남해군,39.4,7.7,주의보
2020-02-05 17:00,전라남도,여수시,38.8,7.2,주의보
2020-02-05 17:00,전라남도,여수시,38.8,7.6,주의보
2020-02-05 17:00,전라남도,여수시,33.6,7.3,주의보
2020-02-05 17:00,전라남도,여수시,33.6,7.5,주의보
2020-02-05 17:00,전라남도,여수시,33.6,7.5,주의보
2020-02-05 17:00,전라남도,여수시,38.8,7.6,주의보
2020-02-05 17:00,전라남도,여수시,38.8,7.6,주의보
2020-02-05 17:00,전라남도,여수시,38.8,7.2,주의보
2020-02-05 17:00,경상남도,남해군,38.8,7.1,주의보
2020-02-05 17:00,경상남도,남해군,38.8,7.2,주의보
2020-02-05 17:00,경상남도,남해군,38.8,7.5,주의보
2020-02-05 17:00,경상남도,남해군,33.6,7.5,주의보
2020-02-05 18:00,전라남도,여수시,38.8,7.2,주의보
2020-02-05 18:00,전라남도,여수시,38.8,8.3,주의보
2020-02-05 18:00,전라남도,여수시,38.8,8.4,주의보
2020-02-07 14:00,전라남도,여수시,31.0,7.3,주의보
2020-02-07 14:00,전라남도,여수시,31.0,7.2,주의보
2020-02-07 14:00,전라남도,여수시,31.0,7.3,주의보
2020-02-07 14:00,경상남도,남해군,31.0,7.2,주의보
2020-02-07 15:00,전라남도,여수시,30.8,7.3,주의보
2020-02-07 15:00,전라남도,여수시,30.8,7.1,주의보
2020-02-07 15:00,전라남도,여수시,30.8,7.4,주의보
2020-02-07 15:00,전라남도,여수시,34.9,7.1,주의보
2020-02-07 15:00,경상남도,남해군,30.8,7.2,주의보
2020-02-07 18:00,전라남도,여수시,30.7,7.6,주의보
2020-02-07 18:00,전라남도,여수시,30.7,7.2,주의보
2020-02-07 18:00,전라남도,여수시,30.7,7.2,주의보
2020-02-07 18:00,전라남도,여수시,30.7,7.6,주의보
2020-02-07 18:00,경상남도,남해군,30.7,7.0,주의보
2020-02-07 18:00,경상남도,남해군,30.7,7.4,주의보
2020-02-08 15:00,전라남도,여수시,35.6,7.4,주의보
2020-02-08 15:00,전라남도,여수시,35.6,7.7,주의보
2020-02-08 15:00,전라남도,여수시,35.6,7.3,주의보
2020-02-08 15:00,경상남도,남해군,35.6,7.4,주의보
2020-02-08 15:00,경상남도,남해군,35.6,7.7,주의보
2020-02-08 16:00,전라남도,여수시,35.1,8.6,주의보
2020-02-08 16:00,전라남도,여수시,35.1,8.7,주의보
2020-02-08 16:00,전라남도,여수시,35.1,8.3,주의보
2020-02-08 16:00,전라남도,여수시,35.1,8.9,주의보
2020-02-08 16:00,전라남도,여수시,35.1,7.1,주의보
2020-02-08 16:00,전라남도,여수시,35.1,7.0,주의보
2020-02-08 16:00,전라남도,고흥군,41.9,7.2,주의보
2020-02-08 16:00,전라남도,고흥군,41.9,7.0,주의보
2020-02-08 16:00,경상남도,남해군,35.1,8.4,주의보
2020-02-08 16:00,경상남도,남해군,35.1,8.8,주의보
2020-02-08 17:00,전라남도,여수시,34.6,9.0,주의보
2020-02-08 17:00,전라남도,여수시,34.6,9.1,주의보
2020-02-08 17:00,전라남도,여수시,34.6,8.5,주의보
2020-02-08 17:00,전라남도,여수시,34.6,9.4,주의보
2020-02-08 17:00,경상남도,남해군,34.6,9.2,주의보
2020-02-08 17:00,경상남도,남해군,34.6,8.7,주의보
2020-02-08 18:00,전라남도,여수시,34.5,8.0,주의보
2020-02-08 18:00,전라남도,여수시,34.5,8.7,주의보
2020-02-08 18:00,경상남도,남해군,34.5,8.1,주의보
2020-02-08 18:00,경상남도,남해군,34.5,8.6,주의보
2020-02-09 15:00,강원도,양양군,39.7,7.2,주의보
2020-02-09 15:00,강원도,양양군,39.7,7.0,주의보
2020-02-09 17:00,전라남도,여수시,35.1,7.2,주의보
2020-02-09 17:00,전라남도,여수시,35.1,7.1,주의보
2020-02-09 17:00,경상남도,남해군,35.1,7.2,주의보
2020-02-09 17:00,경상남도,남해군,35.1,7.0,주의보
2020-02-11 12:00,강원도,양양군,40.2,7.7,주의보
2020-02-11 12:00,강원도,양양군,40.2,7.2,주의보
2020-02-11 12:00,강원도,양양군,40.2,7.0,주의보
2020-02-11 13:00,강원도,양양군,41.3,9.0,주의보
2020-02-11 13:00,강원도,양양군,41.3,8.6,주의보
2020-02-11 14:00,강원도,양양군,40.7,9.4,주의보
2020-02-11 14:00,강원도,양양군,40.7,8.9,주의보
2020-02-11 15:00,강원도,양양군,40.2,8.6,주의보
2020-02-11 15:00,강원도,양양군,40.2,9.1,주의보
2020-02-12 1:00,강원도,양양군,33.9,7.0,주의보
2020-02-12 2:00,강원도,양양군,33.9,7.0,주의보
2020-02-12 2:00,강원도,양양군,33.9,7.2,주의보
2020-02-19 9:00,경상북도,경주시,37.1,7.0,주의보
2020-02-21 15:00,경상북도,포항시 남구,42.9,7.2,주의보
2020-02-21 15:00,경상북도,포항시 남구,42.9,7.0,주의보
2020-02-21 15:00,경상북도,포항시 남구,42.9,7.2,주의보
2020-02-22 10:00,강원도,동해시,43.4,7.6,주의보
2020-02-22 10:00,강원도,동해시,43.4,8.4,주의보
2020-02-22 11:00,부산광역시,기장군,41.9,7.0,주의보
2020-02-22 11:00,부산광역시,기장군,41.9,7.1,주의보
2020-02-22 11:00,부산광역시,기장군,41.9,7.0,주의보
2020-02-22 11:00,울산광역시,울주군,41.9,7.2,주의보
2020-02-22 11:00,울산광역시,울주군,41.9,7.1,주의보
2020-02-22 11:00,울산광역시,울주군,41.9,7.1,주의보
2020-02-22 11:00,울산광역시,울주군,41.9,7.0,주의보
2020-02-22 11:00,울산광역시,울주군,41.9,7.1,주의보
2020-02-22 11:00,울산광역시,울주군,41.9,7.2,주의보
2020-02-22 11:00,울산광역시,울주군,41.9,7.2,주의보
2020-02-22 11:00,울산광역시,울주군,41.9,7.2,주의보
2020-02-22 11:00,울산광역시,울주군,41.9,7.1,주의보
2020-02-22 11:00,강원도,강릉시,36.4,7.4,주의보
2020-02-22 11:00,강원도,강릉시,36.4,7.5,주의보
2020-02-22 11:00,강원도,강릉시,36.4,7.3,주의보
2020-02-22 11:00,경상남도,양산시,41.9,7.0,주의보
2020-02-22 11:00,경상남도,양산시,41.9,7.1,주의보
2020-02-22 12:00,부산광역시,기장군,41.1,7.4,주의보
2020-02-22 12:00,부산광역시,기장군,41.1,7.4,주의보
2020-02-22 12:00,부산광역시,기장군,41.1,7.1,주의보
2020-02-22 12:00,울산광역시,울주군,41.1,7.6,주의보
2020-02-22 12:00,울산광역시,울주군,41.1,7.5,주의보
2020-02-22 12:00,울산광역시,울주군,41.1,7.4,주의보
2020-02-22 12:00,울산광역시,울주군,41.1,7.4,주의보
2020-02-22 12:00,울산광역시,울주군,41.1,7.1,주의보
2020-02-22 12:00,울산광역시,울주군,41.1,7.3,주의보
2020-02-22 12:00,울산광역시,울주군,41.1,7.6,주의보
2020-02-22 12:00,울산광역시,울주군,41.1,7.6,주의보
2020-02-22 12:00,울산광역시,울주군,41.1,7.6,주의보
2020-02-22 12:00,울산광역시,울주군,41.1,7.5,주의보
2020-02-22 12:00,전라남도,여수시,43.8,7.8,주의보
2020-02-22 12:00,전라남도,여수시,43.8,7.8,주의보
2020-02-22 12:00,전라남도,여수시,43.8,7.8,주의보
2020-02-22 12:00,경상북도,영덕군,44.5,8.5,주의보
2020-02-22 12:00,경상북도,영덕군,44.5,8.5,주의보
2020-02-22 12:00,경상북도,울진군,42.6,7.8,주의보
2020-02-22 12:00,경상남도,양산시,41.1,7.0,주의보
2020-02-22 12:00,경상남도,양산시,41.1,7.4,주의보
2020-02-22 12:00,경상남도,양산시,41.1,7.4,주의보
2020-02-22 12:00,경상남도,남해군,43.8,7.8,주의보
2020-02-22 13:00,부산광역시,포항시 남구,44.4,7.4,주의보
2020-02-22 13:00,부산광역시,포항시 남구,43.7,7.2,주의보
2020-02-22 13:00,부산광역시,포항시 남구,43.8,7.8,주의보
2020-02-22 13:00,부산광역시,기장군,40.2,8.4,주의보
2020-02-22 13:00,부산광역시,기장군,40.2,8.4,주의보
2020-02-22 13:00,부산광역시,기장군,40.2,8.5,주의보
2020-02-22 13:00,부산광역시,기장군,40.2,7.8,주의보
2020-02-22 13:00,대구광역시,동구,44.4,8.0,주의보
2020-02-22 13:00,대구광역시,수성구,44.4,7.3,주의보
2020-02-22 13:00,울산광역시,울주군,40.2,8.6,주의보
2020-02-22 13:00,울산광역시,울주군,40.2,8.5,주의보
2020-02-22 13:00,울산광역시,울주군,40.2,8.4,주의보
2020-02-22 13:00,울산광역시,울주군,40.2,8.4,주의보
2020-02-22 13:00,울산광역시,울주군,40.2,8.2,주의보
2020-02-22 13:00,울산광역시,울주군,40.2,8.6,주의보
2020-02-22 13:00,울산광역시,울주군,40.2,8.6,주의보
2020-02-22 13:00,울산광역시,울주군,40.2,7.2,주의보
2020-02-22 13:00,울산광역시,울주군,40.2,8.6,주의보
2020-02-22 13:00,울산광역시,울주군,40.2,8.4,주의보
2020-02-22 13:00,강원도,강릉시,36.1,8.1,주의보
2020-02-22 13:00,전라남도,여수시,43.1,7.7,주의보
2020-02-22 13:00,전라남도,여수시,43.1,7.7,주의보
2020-02-22 13:00,전라남도,여수시,43.1,7.7,주의보
2020-02-22 13:00,경상북도,포항시 남구,44.0,8.4,주의보
2020-02-22 13:00,경상북도,포항시 남구,44.0,8.1,주의보
2020-02-22 13:00,경상북도,포항시 남구,44.0,8.0,주의보
2020-02-22 13:00,경상북도,포항시 남구,44.0,8.0,주의보
2020-02-22 13:00,경상북도,포항시 남구,44.0,7.9,주의보
2020-02-22 13:00,경상북도,포항시 남구,44.0,7.7,주의보
2020-02-22 13:00,경상북도,포항시 남구,44.8,7.7,주의보
2020-02-22 13:00,경상북도,포항시 남구,44.8,7.6,주의보
2020-02-22 13:00,경상북도,포항시 남구,40.9,10.3,주의보
2020-02-22 13:00,경상북도,포항시 남구,40.9,10.6,주의보
2020-02-22 13:00,경상북도,포항시 남구,40.9,10.7,주의보
2020-02-22 13:00,경상북도,경산,44.4,7.1,주의보
2020-02-22 13:00,경상북도,경산,43.4,7.4,주의보
2020-02-22 13:00,경상북도,영덕군,43.9,8.0,주의보
2020-02-22 13:00,경상북도,영덕군,43.9,8.0,주의보
2020-02-22 13:00,경상북도,청도군,43.4,7.7,주의보
2020-02-22 13:00,경상북도,청도군,43.4,7.9,주의보
2020-02-22 13:00,경상남도,양산시,40.2,7.0,주의보
2020-02-22 13:00,경상남도,양산시,40.2,7.7,주의보
2020-02-22 13:00,경상남도,양산시,40.2,8.4,주의보
2020-02-22 13:00,경상남도,양산시,40.2,7.8,주의보
2020-02-22 13:00,경상남도,양산시,40.2,8.4,주의보
2020-02-22 13:00,경상남도,남해군,43.1,7.8,주의보
2020-02-22 14:00,부산광역시,포항시 남구,43.7,7.0,주의보
2020-02-22 14:00,부산광역시,포항시 남구,43.1,7.0,주의보
2020-02-22 14:00,부산광역시,금정구,41.4,7.8,주의보
2020-02-22 14:00,부산광역시,기장군,39.6,9.0,주의보
2020-02-22 14:00,부산광역시,기장군,39.6,9.2,주의보
2020-02-22 14:00,부산광역시,기장군,39.6,9.1,주의보
2020-02-22 14:00,부산광역시,기장군,39.6,8.0,주의보
2020-02-22 14:00,울산광역시,울주군,39.6,9.4,주의보
2020-02-22 14:00,울산광역시,울주군,39.6,9.2,주의보
2020-02-22 14:00,울산광역시,울주군,39.6,9.2,주의보
2020-02-22 14:00,울산광역시,울주군,39.6,8.6,주의보
2020-02-22 14:00,울산광역시,울주군,39.6,9.1,주의보
2020-02-22 14:00,울산광역시,울주군,39.6,9.2,주의보
2020-02-22 14:00,울산광역시,울주군,39.6,9.4,주의보
2020-02-22 14:00,울산광역시,울주군,39.6,9.4,주의보
2020-02-22 14:00,울산광역시,울주군,39.6,7.9,주의보
2020-02-22 14:00,울산광역시,울주군,39.6,9.2,주의보
2020-02-22 14:00,울산광역시,울주군,39.6,9.4,주의보
2020-02-22 14:00,전라남도,여수시,42.4,7.4,주의보
2020-02-22 14:00,전라남도,여수시,42.4,7.4,주의보
2020-02-22 14:00,전라남도,여수시,42.4,7.4,주의보
2020-02-22 14:00,경상북도,포항시 남구,44.3,7.2,주의보
2020-02-22 14:00,경상북도,포항시 남구,44.3,7.5,주의보
2020-02-22 14:00,경상북도,포항시 남구,40.5,7.1,주의보
2020-02-22 14:00,경상북도,포항시 남구,40.5,7.1,주의보
2020-02-22 14:00,경상북도,영덕군,43.6,8.8,주의보
2020-02-22 14:00,경상북도,영덕군,43.6,8.8,주의보
2020-02-22 14:00,경상북도,청도군,42.9,7.0,주의보
2020-02-22 14:00,경상북도,울진군,41.7,7.8,주의보
2020-02-22 14:00,경상남도,창원시 진해구,43.9,7.1,주의보
2020-02-22 14:00,경상남도,창원시 진해구,43.0,7.9,주의보
2020-02-22 14:00,경상남도,창원시 진해구,43.9,7.2,주의보
2020-02-22 14:00,경상남도,창원시 진해구,43.0,7.9,주의보
2020-02-22 14:00,경상남도,양산시,39.6,7.2,주의보
2020-02-22 14:00,경상남도,양산시,39.6,7.9,주의보
2020-02-22 14:00,경상남도,양산시,39.6,9.1,주의보
2020-02-22 14:00,경상남도,양산시,39.6,8.3,주의보
2020-02-22 14:00,경상남도,양산시,39.6,9.2,주의보
2020-02-22 14:00,경상남도,남해군,42.4,7.4,주의보
2020-02-22 15:00,부산광역시,기장군,39.1,8.2,주의보
2020-02-22 15:00,부산광역시,기장군,39.1,8.5,주의보
2020-02-22 15:00,부산광역시,기장군,39.1,8.3,주의보
2020-02-22 15:00,부산광역시,기장군,39.1,7.8,주의보
2020-02-22 15:00,울산광역시,울주군,39.1,8.6,주의보
2020-02-22 15:00,울산광역시,울주군,39.1,8.4,주의보
2020-02-22 15:00,울산광역시,울주군,39.1,8.4,주의보
2020-02-22 15:00,울산광역시,울주군,39.1,8.3,주의보
2020-02-22 15:00,울산광역시,울주군,39.1,8.1,주의보
2020-02-22 15:00,울산광역시,울주군,39.1,8.6,주의보
2020-02-22 15:00,울산광역시,울주군,39.1,7.3,주의보
2020-02-22 15:00,울산광역시,울주군,39.1,8.6,주의보
2020-02-22 15:00,울산광역시,울주군,39.1,8.4,주의보
2020-02-22 15:00,울산광역시,울주군,39.1,8.6,주의보
2020-02-22 15:00,전라남도,여수시,41.9,7.5,주의보
2020-02-22 15:00,전라남도,여수시,41.9,7.5,주의보
2020-02-22 15:00,전라남도,여수시,41.9,7.5,주의보
2020-02-22 15:00,경상북도,포항시 남구,43.9,7.0,주의보
2020-02-22 15:00,경상북도,영덕군,43.2,7.3,주의보
2020-02-22 15:00,경상북도,영덕군,43.2,7.3,주의보
2020-02-22 15:00,경상북도,청도군,42.3,7.0,주의보
2020-02-22 15:00,경상남도,창원시 진해구,42.3,7.4,주의보
2020-02-22 15:00,경상남도,창원시 진해구,42.3,7.3,주의보
2020-02-22 15:00,경상남도,양산시,39.1,7.0,주의보
2020-02-22 15:00,경상남도,양산시,39.1,7.1,주의보
2020-02-22 15:00,경상남도,양산시,39.1,8.3,주의보
2020-02-22 15:00,경상남도,양산시,39.1,7.8,주의보
2020-02-22 15:00,경상남도,양산시,39.1,8.4,주의보
2020-02-22 15:00,경상남도,남해군,41.9,7.5,주의보
2020-02-22 15:00,경상남도,남해군,41.9,7.0,주의보
2020-02-22 16:00,부산광역시,포항시 북구,44.8,7.5,주의보
2020-02-22 16:00,부산광역시,금정구,40.1,7.2,주의보
2020-02-22 16:00,부산광역시,기장군,38.6,7.1,주의보
2020-02-22 16:00,부산광역시,기장군,38.6,7.3,주의보
2020-02-22 16:00,부산광역시,기장군,38.6,7.1,주의보
2020-02-22 16:00,울산광역시,울주군,38.6,7.4,주의보
2020-02-22 16:00,울산광역시,울주군,38.6,7.3,주의보
2020-02-22 16:00,울산광역시,울주군,38.6,7.2,주의보
2020-02-22 16:00,울산광역시,울주군,38.6,7.1,주의보
2020-02-22 16:00,울산광역시,울주군,38.6,7.2,주의보
2020-02-22 16:00,울산광역시,울주군,38.6,7.4,주의보
2020-02-22 16:00,울산광역시,울주군,38.6,7.4,주의보
2020-02-22 16:00,울산광역시,울주군,38.6,7.3,주의보
2020-02-22 16:00,울산광역시,울주군,38.6,7.4,주의보
2020-02-22 16:00,강원도,강릉시,36.0,7.2,주의보
2020-02-22 16:00,전라남도,여수시,41.4,7.1,주의보
2020-02-22 16:00,전라남도,여수시,41.4,7.1,주의보
2020-02-22 16:00,전라남도,여수시,41.4,7.1,주의보
2020-02-22 16:00,경상북도,영덕군,42.6,8.8,주의보
2020-02-22 16:00,경상북도,영덕군,42.6,8.8,주의보
2020-02-22 16:00,경상북도,영덕군,42.6,8.8,주의보
2020-02-22 16:00,경상남도,양산시,38.6,7.2,주의보
2020-02-22 16:00,경상남도,양산시,38.6,7.3,주의보
